,match_id,season,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
5199,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,9.1,Shreyas Iyer,Rachin Ravindra,0,0,0,0,0,0,NaN,NaN,NaN
5200,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,9.2,Shreyas Iyer,Rachin Ravindra,0,0,0,0,0,0,NaN,NaN,NaN
5201,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,9.3,Shreyas Iyer,Rachin Ravindra,1,0,0,0,0,0,NaN,NaN,NaN
5202,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,9.4,Ramandeep Singh,Rachin Ravindra,1,0,0,0,0,0,NaN,NaN,NaN
5203,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,9.5,Shreyas Iyer,Rachin Ravindra,1,0,0,0,0,0,NaN,NaN,NaN
5204,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,9.6,Ramandeep Singh,Rachin Ravindra,1,0,0,0,0,0,NaN,NaN,NaN
5205,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,10.1,Ramandeep Singh,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
5206,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,10.2,Shreyas Iyer,Ravindra Jadeja,0,0,0,0,0,0,NaN,NaN,NaN
5207,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,10.3,Shreyas Iyer,Ravindra Jadeja,0,0,0,0,0,0,NaN,NaN,NaN
5208,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,10.4,Shreyas Iyer,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
5209,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,10.5,Ramandeep Singh,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
5210,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,10.6,Shreyas Iyer,Ravindra Jadeja,4,0,0,0,0,0,NaN,NaN,NaN
5211,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,11.1,Ramandeep Singh,Maheesh Theekshana,0,0,0,0,0,0,NaN,NaN,NaN
5212,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,11.2,Ramandeep Singh,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
5213,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,11.3,Shreyas Iyer,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
5214,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,11.4,Ramandeep Singh,Maheesh Theekshana,6,0,0,0,0,0,NaN,NaN,NaN
5215,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,11.5,Ramandeep Singh,Maheesh Theekshana,0,0,0,0,0,0,bowled,Ramandeep Singh,NaN
5216,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,11.6,Rinku Singh,Maheesh Theekshana,0,0,0,0,0,0,NaN,NaN,NaN
5217,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,12.1,Shreyas Iyer,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
5218,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,12.2,Rinku Singh,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
5219,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,12.3,Shreyas Iyer,Ravindra Jadeja,0,0,0,0,0,0,NaN,NaN,NaN
5220,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,12.4,Shreyas Iyer,Ravindra Jadeja,1,0,0,0,0,0,NaN,NaN,NaN
5221,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,12.5,Rinku Singh,Ravindra Jadeja,0,0,0,0,0,0,NaN,NaN,NaN
5222,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,12.6,Rinku Singh,Ravindra Jadeja,0,0,0,0,0,0,NaN,NaN,NaN
5223,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,13.1,Shreyas Iyer,Shardul Thakur,1,0,0,0,0,0,NaN,NaN,NaN
5224,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,13.2,Rinku Singh,Shardul Thakur,1,0,0,0,0,0,NaN,NaN,NaN
5225,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,13.3,Shreyas Iyer,Shardul Thakur,1,0,0,0,0,0,NaN,NaN,NaN
5226,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,13.4,Rinku Singh,Shardul Thakur,1,0,0,0,0,0,NaN,NaN,NaN
5227,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,13.5,Shreyas Iyer,Shardul Thakur,0,1,1,0,0,0,NaN,NaN,NaN
5228,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,13.5,Shreyas Iyer,Shardul Thakur,0,0,0,0,0,0,NaN,NaN,NaN
5229,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,13.6,Shreyas Iyer,Shardul Thakur,1,0,0,0,0,0,NaN,NaN,NaN
5230,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,14.1,Shreyas Iyer,Maheesh Theekshana,2,0,0,0,0,0,NaN,NaN,NaN
5231,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,14.2,Shreyas Iyer,Maheesh Theekshana,0,0,0,0,0,0,NaN,NaN,NaN
5232,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,14.3,Shreyas Iyer,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
5233,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,14.4,Rinku Singh,Maheesh Theekshana,0,0,0,0,0,0,NaN,NaN,NaN
5234,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,14.5,Rinku Singh,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
5235,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,14.6,Shreyas Iyer,Maheesh Theekshana,1,0,0,0,0,0,NaN,NaN,NaN
5236,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,15.1,Shreyas Iyer,Shardul Thakur,0,0,0,0,0,0,NaN,NaN,NaN
5237,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,15.2,Shreyas Iyer,Shardul Thakur,1,0,0,0,0,0,NaN,NaN,NaN
5238,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,15.3,Rinku Singh,Shardul Thakur,0,1,0,0,0,1,NaN,NaN,NaN
5239,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,15.3,Rinku Singh,Shardul Thakur,2,0,0,0,0,0,NaN,NaN,NaN
5240,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,15.4,Rinku Singh,Shardul Thakur,1,0,0,0,0,0,NaN,NaN,NaN
5241,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,15.5,Shreyas Iyer,Shardul Thakur,4,0,0,0,0,0,NaN,NaN,NaN
5242,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,15.6,Shreyas Iyer,Shardul Thakur,1,0,0,0,0,0,NaN,NaN,NaN
5243,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,16.1,Shreyas Iyer,Tushar Deshpande,1,0,0,0,0,0,NaN,NaN,NaN
5244,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,16.2,Rinku Singh,Tushar Deshpande,2,0,0,0,0,0,NaN,NaN,NaN
5245,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,16.3,Rinku Singh,Tushar Deshpande,0,0,0,0,0,0,NaN,NaN,NaN
5246,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,16.4,Rinku Singh,Tushar Deshpande,0,0,0,0,0,0,bowled,Rinku Singh,NaN
5247,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,16.5,Andre Russell,Tushar Deshpande,0,0,0,0,0,0,NaN,NaN,NaN
5248,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,16.6,Andre Russell,Tushar Deshpande,1,0,0,0,0,0,NaN,NaN,NaN
5249,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,17.1,Andre Russell,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
5250,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,17.2,Andre Russell,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
5251,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,17.3,Andre Russell,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
5252,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,17.3,Andre Russell,Mustafizur Rahman,4,1,0,0,0,1,NaN,NaN,NaN
5253,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,17.4,Andre Russell,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
5254,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,17.5,Andre Russell,Mustafizur Rahman,0,1,1,0,0,0,NaN,NaN,NaN
5255,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,17.5,Andre Russell,Mustafizur Rahman,1,0,0,0,0,0,NaN,NaN,NaN
5256,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,17.6,Shreyas Iyer,Mustafizur Rahman,2,0,0,0,0,0,NaN,NaN,NaN
5257,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,18.1,Andre Russell,Tushar Deshpande,0,1,1,0,0,0,NaN,NaN,NaN
5258,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,18.1,Andre Russell,Tushar Deshpande,4,0,0,0,0,0,NaN,NaN,NaN
5259,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,18.2,Andre Russell,Tushar Deshpande,0,0,0,0,0,0,caught,Andre Russell,Daryl Mitchell
5260,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,18.3,Anukul Roy,Tushar Deshpande,1,0,0,0,0,0,NaN,NaN,NaN
5261,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,18.4,Shreyas Iyer,Tushar Deshpande,4,0,0,0,0,0,NaN,NaN,NaN
5262,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,18.5,Shreyas Iyer,Tushar Deshpande,1,0,0,0,0,0,NaN,NaN,NaN
5263,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,18.6,Anukul Roy,Tushar Deshpande,2,0,0,0,0,0,NaN,NaN,NaN
5264,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,19.1,Shreyas Iyer,Mustafizur Rahman,0,0,0,0,0,0,caught,Shreyas Iyer,Ravindra Jadeja
5265,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,19.2,Mitchell Starc,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
5266,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,19.3,Mitchell Starc,Mustafizur Rahman,0,0,0,0,0,0,NaN,NaN,NaN
5267,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,19.4,Mitchell Starc,Mustafizur Rahman,0,0,0,0,0,0,caught,Mitchell Starc,Rachin Ravindra
5268,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,19.5,Vaibhav Arora,Mustafizur Rahman,1,0,0,0,0,0,NaN,NaN,NaN
5269,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,Chennai Super Kings,1,19.6,Anukul Roy,Mustafizur Rahman,0,1,0,0,1,0,NaN,NaN,NaN
5270,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,0.1,Rachin Ravindra,Mitchell Starc,1,0,0,0,0,0,NaN,NaN,NaN
5271,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,0.2,Ruturaj Gaikwad,Mitchell Starc,2,0,0,0,0,0,NaN,NaN,NaN
5272,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,0.3,Ruturaj Gaikwad,Mitchell Starc,0,0,0,0,0,0,NaN,NaN,NaN
5273,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,0.4,Ruturaj Gaikwad,Mitchell Starc,0,0,0,0,0,0,NaN,NaN,NaN
5274,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,0.5,Ruturaj Gaikwad,Mitchell Starc,0,0,0,0,0,0,NaN,NaN,NaN
5275,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,0.6,Ruturaj Gaikwad,Mitchell Starc,0,1,1,0,0,0,NaN,NaN,NaN
5276,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,0.6,Ruturaj Gaikwad,Mitchell Starc,0,0,0,0,0,0,NaN,NaN,NaN
5277,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,1.1,Rachin Ravindra,Vaibhav Arora,1,0,0,0,0,0,NaN,NaN,NaN
5278,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,1.2,Ruturaj Gaikwad,Vaibhav Arora,2,0,0,0,0,0,NaN,NaN,NaN
5279,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,1.3,Ruturaj Gaikwad,Vaibhav Arora,0,0,0,0,0,0,NaN,NaN,NaN
5280,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,1.4,Ruturaj Gaikwad,Vaibhav Arora,0,0,0,0,0,0,NaN,NaN,NaN
5281,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,1.5,Ruturaj Gaikwad,Vaibhav Arora,0,0,0,0,0,0,NaN,NaN,NaN
5282,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,1.6,Ruturaj Gaikwad,Vaibhav Arora,4,0,0,0,0,0,NaN,NaN,NaN
5283,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,2.1,Rachin Ravindra,Mitchell Starc,0,1,1,0,0,0,NaN,NaN,NaN
5284,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,2.1,Rachin Ravindra,Mitchell Starc,0,0,0,0,0,0,NaN,NaN,NaN
5285,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,2.2,Rachin Ravindra,Mitchell Starc,4,0,0,0,0,0,NaN,NaN,NaN
5286,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,2.3,Rachin Ravindra,Mitchell Starc,4,0,0,0,0,0,NaN,NaN,NaN
5287,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,2.4,Rachin Ravindra,Mitchell Starc,1,0,0,0,0,0,NaN,NaN,NaN
5288,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,2.5,Ruturaj Gaikwad,Mitchell Starc,1,0,0,0,0,0,NaN,NaN,NaN
5289,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,2.6,Rachin Ravindra,Mitchell Starc,4,0,0,0,0,0,NaN,NaN,NaN
5290,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,3.1,Ruturaj Gaikwad,Vaibhav Arora,1,0,0,0,0,0,NaN,NaN,NaN
5291,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,3.2,Rachin Ravindra,Vaibhav Arora,0,0,0,0,0,0,caught,Rachin Ravindra,Varun Chakaravarthy
5292,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,3.3,Daryl Mitchell,Vaibhav Arora,1,0,0,0,0,0,NaN,NaN,NaN
5293,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,3.4,Ruturaj Gaikwad,Vaibhav Arora,1,0,0,0,0,0,NaN,NaN,NaN
5294,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,3.5,Daryl Mitchell,Vaibhav Arora,0,0,0,0,0,0,NaN,NaN,NaN
5295,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,3.6,Daryl Mitchell,Vaibhav Arora,0,0,0,0,0,0,NaN,NaN,NaN
5296,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,4.1,Ruturaj Gaikwad,Anukul Roy,4,0,0,0,0,0,NaN,NaN,NaN
5297,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,4.2,Ruturaj Gaikwad,Anukul Roy,0,0,0,0,0,0,NaN,NaN,NaN
5298,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,4.3,Ruturaj Gaikwad,Anukul Roy,0,0,0,0,0,0,NaN,NaN,NaN
5299,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,4.4,Ruturaj Gaikwad,Anukul Roy,4,0,0,0,0,0,NaN,NaN,NaN
5300,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,4.5,Ruturaj Gaikwad,Anukul Roy,4,0,0,0,0,0,NaN,NaN,NaN
5301,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,4.6,Ruturaj Gaikwad,Anukul Roy,0,0,0,0,0,0,NaN,NaN,NaN
5302,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,5.1,Daryl Mitchell,Vaibhav Arora,1,0,0,0,0,0,NaN,NaN,NaN
5303,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,5.2,Ruturaj Gaikwad,Vaibhav Arora,1,0,0,0,0,0,NaN,NaN,NaN
5304,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,5.3,Daryl Mitchell,Vaibhav Arora,1,0,0,0,0,0,NaN,NaN,NaN
5305,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,5.4,Ruturaj Gaikwad,Vaibhav Arora,4,0,0,0,0,0,NaN,NaN,NaN
5306,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,5.5,Ruturaj Gaikwad,Vaibhav Arora,4,0,0,0,0,0,NaN,NaN,NaN
5307,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,5.6,Ruturaj Gaikwad,Vaibhav Arora,0,0,0,0,0,0,NaN,NaN,NaN
5308,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,6.1,Daryl Mitchell,Sunil Narine,1,0,0,0,0,0,NaN,NaN,NaN
5309,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,6.2,Ruturaj Gaikwad,Sunil Narine,0,0,0,0,0,0,NaN,NaN,NaN
5310,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,6.3,Ruturaj Gaikwad,Sunil Narine,1,0,0,0,0,0,NaN,NaN,NaN
5311,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,6.4,Daryl Mitchell,Sunil Narine,2,0,0,0,0,0,NaN,NaN,NaN
5312,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,6.5,Daryl Mitchell,Sunil Narine,6,0,0,0,0,0,NaN,NaN,NaN
5313,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,6.6,Daryl Mitchell,Sunil Narine,4,0,0,0,0,0,NaN,NaN,NaN
5314,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,7.1,Ruturaj Gaikwad,Varun Chakaravarthy,0,0,0,0,0,0,NaN,NaN,NaN
5315,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,7.2,Ruturaj Gaikwad,Varun Chakaravarthy,0,0,0,0,0,0,NaN,NaN,NaN
5316,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,7.3,Ruturaj Gaikwad,Varun Chakaravarthy,0,0,0,0,0,0,NaN,NaN,NaN
5317,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,7.4,Ruturaj Gaikwad,Varun Chakaravarthy,0,0,0,0,0,0,NaN,NaN,NaN
5318,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,7.5,Ruturaj Gaikwad,Varun Chakaravarthy,1,0,0,0,0,0,NaN,NaN,NaN
5319,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,7.6,Daryl Mitchell,Varun Chakaravarthy,0,0,0,0,0,0,NaN,NaN,NaN
5320,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,8.1,Ruturaj Gaikwad,Sunil Narine,1,0,0,0,0,0,NaN,NaN,NaN
5321,202422,2024,22,"Apr 08, 2024","MA Chidambaram Stadium, Chennai",Chennai Super Kings,Kolkata Knight Riders,2,8.2,Daryl Mitchell,Sunil Narine,2,0,0,0,0,0,NaN,NaN,NaN
